id,timestamp,id_bon,id_magazin
81,2016-07-06 16:26:53,765614473450989,5
82,2016-03-22 19:37:47,786764121426718,3
83,2016-02-19 16:19:05,190391971382725,3
84,2016-06-08 04:13:34,241945759233690,4
85,2016-11-17 00:55:01,837732790703730,2
86,2016-11-06 00:09:30,769851110556215,4
87,2016-02-01 17:17:07,360026309528296,1
88,2016-07-03 06:50:31,92032186020907,1
89,2016-03-04 08:46:48,578906309357339,5
90,2016-11-17 11:02:46,730391130260006,4
91,2016-11-06 16:20:47,751931293330357,2
92,2016-03-09 07:38:11,295064734220649,1
93,2016-01-20 09:51:37,353531711108573,4
94,2016-04-17 20:30:14,640569774426213,5
95,2016-09-28 10:58:53,551833474099142,3
96,2016-12-12 10:49:42,918847295156752,3
97,2016-08-10 06:08:06,61727159374671,2
98,2016-11-23 16:34:43,947840799762636,2
99,2016-02-26 06:23:50,20842938952894,4
100,2016-02-10 08:05:37,967693772488215,4
101,2016-09-30 09:55:41,27812043425920,3
102,2016-01-26 19:32:50,516616887221087,5
103,2016-01-14 18:07:10,667883885904242,5
104,2016-09-30 03:10:37,437726503350914,2
105,2016-11-24 06:59:44,292235710056325,5
106,2016-01-13 14:37:27,453585263631077,3
107,2016-12-24 05:05:26,682643663034800,4
108,2016-06-20 14:15:20,859329321466542,4
109,2016-08-27 12:43:33,773593990176223,4
110,2016-01-08 02:37:56,291617763824680,1
111,2016-02-27 19:16:50,426707382558149,5
112,2016-11-14 19:33:42,412669962725995,4
113,2016-10-08 21:51:46,564184705490163,2
114,2016-07-14 08:37:15,807107467653041,3
115,2016-02-09 05:16:08,43009324925926,4
116,2016-05-31 20:20:57,10924795682356,1
117,2016-07-15 05:52:40,947559233661132,5
118,2016-09-05 13:14:42,521490261010381,4
119,2016-04-12 14:11:47,905788207843670,2
120,2016-07-05 20:21:56,976507841530275,3
121,2016-06-01 18:18:36,326945127540467,4
122,2016-09-12 07:02:29,374583110021906,1
123,2016-02-09 12:57:39,152247828204840,2
124,2016-03-18 18:34:21,594036345500065,3
125,2016-07-24 23:06:06,443413338353220,3
126,2016-05-15 02:34:02,227823941152021,2
127,2016-05-22 14:27:38,53280406420269,1
128,2016-06-03 06:55:47,53725250992729,2
129,2016-08-24 07:09:30,276528019496061,2
130,2016-08-14 21:42:19,729041510816663,3
131,2016-07-31 05:09:51,483924596021471,5
132,2016-09-26 12:38:36,367257981798991,2
133,2016-05-04 11:03:51,237672610527680,5
134,2016-09-18 08:14:51,844802225134584,4
135,2016-10-13 05:13:07,57040111727584,3
136,2016-02-19 06:21:11,115589731654373,5
137,2016-08-15 10:05:19,66705450735982,1
138,2016-09-14 07:13:08,560009484016926,5
139,2016-01-09 10:46:25,62577448140300,3
140,2016-06-20 13:18:23,771705846463456,5
141,2016-12-30 06:19:32,290163754427834,2
142,2016-05-20 14:12:50,772727994936478,4
143,2016-09-12 20:09:17,20508433463211,2
144,2016-05-12 15:39:36,744827930148596,3
145,2016-09-15 12:59:54,254174530060471,4
146,2016-11-17 22:21:31,627219797146863,3
147,2016-11-29 06:57:12,849575530450522,3
148,2016-06-20 20:36:33,429480395736784,5
149,2016-12-14 09:41:18,318360049165321,4
150,2016-02-03 05:19:55,859412531709618,2
151,2016-10-14 09:05:00,964533857756780,2
152,2016-03-17 19:08:24,127147039556963,1
153,2016-02-21 15:25:08,522184695107360,3
154,2016-09-14 05:12:35,902455901259353,2
155,2016-10-08 00:16:30,503615501710430,3
156,2016-01-15 17:45:47,806188693260209,4
157,2016-04-09 16:15:41,626599429792463,5
158,2016-02-14 09:43:34,554638487096188,3
159,2016-04-23 09:27:36,971413618194814,3
160,2016-01-13 22:40:49,272974091213664,4
161,2016-07-31 02:18:17,937751627748417,3
162,2016-09-16 08:52:15,569117023262764,1
163,2016-05-01 16:55:49,432152888901033,1
164,2016-01-21 03:23:54,56116848328001,4
165,2016-09-12 03:33:11,522067266551768,3
166,2016-12-12 15:34:21,727439294149308,1
167,2016-05-06 00:07:23,120170540326055,3
168,2016-01-22 01:53:54,58674882303006,1
169,2016-09-23 07:30:31,120529253557031,5
170,2016-09-19 11:32:27,175712152577737,4
171,2016-02-10 14:19:49,511547100385112,2
172,2016-03-07 04:01:42,584789919725324,4
173,2016-10-05 13:54:15,42151829999369,2
174,2016-09-10 08:10:45,998881862987052,5
175,2016-05-03 02:34:50,957064797941721,1
176,2016-01-22 02:53:21,311825876743378,4
177,2016-08-05 02:15:03,532840562768340,3
178,2016-12-23 11:47:39,569169687929754,4
179,2016-11-23 02:24:26,491254325560145,3
180,2016-06-17 16:31:59,751084541301982,5
181,2016-08-12 09:34:26,527792154865904,2
182,2016-06-30 07:09:57,449172586152006,1
183,2016-10-09 23:09:09,938256979787543,2
184,2016-10-10 08:23:59,610296560258718,5
185,2016-02-05 02:54:06,600773830090316,3
186,2016-04-25 19:52:01,666322863002546,2
187,2016-01-19 08:55:35,866542488416373,4
188,2016-12-25 14:28:32,314487687728530,5
189,2016-06-02 10:47:40,529351182607226,4
190,2016-01-20 12:33:06,917659420879,4
191,2016-11-15 16:16:56,629386651029987,3
192,2016-11-02 07:14:30,893472549358153,4
193,2016-01-18 03:22:56,427447401025481,1
194,2016-09-17 15:45:13,744306318070266,2
195,2016-09-01 07:07:31,649322767357775,3
196,2016-08-08 22:03:59,990411243313573,2
197,2016-06-24 11:06:00,856508329688057,4
198,2016-11-17 09:34:14,260120486446660,5
199,2016-07-02 21:19:49,446776857647374,2
200,2016-05-04 17:45:25,3319514335449,4
201,2016-09-29 21:30:10,340733854632478,3
202,2016-12-06 19:56:20,414216167504943,5
203,2016-11-06 19:59:17,693464269937895,4
204,2016-12-16 08:34:59,770260728206915,1
205,2016-06-07 23:14:58,994038739057130,4
206,2016-01-20 17:01:14,479733970636199,5
207,2016-09-30 09:09:38,975067981801042,1
208,2016-05-27 06:08:47,480464000415942,1
209,2016-09-14 20:32:50,985431377357237,2
210,2016-02-29 10:34:11,510724100822146,4
211,2016-09-29 04:28:26,93699578401862,4
212,2016-03-18 19:03:38,367797112509566,2
213,2016-03-11 19:03:03,498364004098919,3
214,2016-07-12 22:57:35,336408275321376,5
215,2016-11-06 01:50:05,173457697449748,1
216,2016-04-20 07:28:34,122598872803604,1
217,2016-04-01 16:24:58,458091539505365,5
218,2016-10-16 20:52:57,517926699571489,1
219,2016-02-10 20:00:15,608972539292618,4
220,2016-04-22 18:04:02,684912382746295,1
221,2016-06-18 02:24:11,506657682371247,2
222,2016-03-26 11:34:09,317858246422035,2
223,2016-06-03 18:43:22,327443856119993,5
224,2016-01-20 05:10:24,2843187250595,4
225,2016-01-04 05:38:35,961722514181941,5
226,2016-09-26 18:41:50,24229431266709,3
227,2016-07-05 01:31:35,347041874633941,1
228,2016-08-20 10:22:19,510642875755954,4
229,2016-12-30 05:51:49,129577985585080,1
230,2016-07-16 09:59:00,364887024331186,4
231,2016-03-08 17:20:59,156946133684985,1
232,2016-07-03 23:49:21,891244345278716,5
233,2016-07-10 21:35:44,867237784281349,5
234,2016-12-30 14:47:31,189583857455755,4
235,2016-05-22 06:28:04,996863092084381,4
236,2016-05-23 11:19:27,894384522562492,1
237,2016-12-17 20:03:38,860522600507109,5
238,2016-11-17 00:54:34,869237408815938,2
239,2016-07-30 21:16:47,478201016737467,3
240,2016-04-27 05:04:39,220215262284290,3
241,2016-07-09 14:10:18,878790803802453,1
242,2016-04-29 11:58:14,189453314504093,2
243,2016-09-15 15:53:05,467823827958974,4
244,2016-01-30 20:45:04,415606810735347,5
245,2016-01-15 02:15:12,713424829922549,2
246,2016-07-08 18:50:47,398548650386693,3
247,2016-01-16 20:21:50,912063061195091,3
248,2016-06-02 00:29:58,245243553999443,5
249,2016-07-22 19:18:32,880865297150222,2
250,2016-03-16 17:38:00,532943966936493,3
251,2016-10-28 11:07:45,923076115821580,3
252,2016-11-16 08:11:18,626619266198746,2
253,2016-02-16 21:21:52,733780123670435,3
254,2016-10-27 16:42:43,24636931162647,1
255,2016-11-01 06:39:04,218976505041582,2
256,2016-10-02 04:08:00,636523892511678,4
257,2016-01-29 16:36:40,396438969817467,2
258,2016-07-02 14:40:01,543449074396443,1
259,2016-10-16 19:20:16,883435686995894,3
260,2016-10-25 09:15:27,301330424796260,2
261,2016-10-23 18:47:06,781713027435881,4
262,2016-06-22 12:41:50,35899253447993,2
263,2016-08-06 19:16:59,981505866102568,4
264,2016-06-30 15:38:17,194202883748558,5
265,2016-02-15 04:24:50,34934394480412,5
266,2016-06-23 18:27:46,896649403640707,4
267,2016-04-30 20:03:35,734892213760259,3
268,2016-01-29 22:59:59,171970266443958,2
269,2016-12-04 17:16:27,486378688015308,2
270,2016-07-08 04:09:11,534309362445149,2
271,2016-02-21 06:41:03,96000171060473,3
272,2016-01-02 19:46:48,407570855199002,3
273,2016-03-07 16:35:44,585624704793362,2
274,2016-02-03 13:52:45,557161052366335,2
275,2016-01-22 08:20:04,833021459625948,3
276,2016-10-12 04:58:57,445397572210494,1
277,2016-11-25 10:15:37,819678285996896,2
278,2016-03-08 02:19:48,112693910092978,3
279,2016-01-30 10:21:16,262871673904043,2
280,2016-02-18 03:06:06,397960533937524,5
281,2016-12-20 04:26:47,422072864828640,2
282,2016-09-15 15:57:23,605514309604407,1
283,2016-10-22 00:31:51,987333263762378,3
284,2016-01-07 03:59:10,751542407618251,5
285,2016-09-17 17:51:30,383686700048095,1
286,2016-11-04 03:46:24,721515072406150,5
287,2016-05-01 08:35:05,297839426009783,1
288,2016-10-05 23:34:59,93131068880825,4
289,2016-02-06 10:54:42,407540631159341,4
290,2016-08-22 18:12:05,970888971728714,2
291,2016-01-23 16:15:56,239540877574303,4
292,2016-03-02 17:05:18,830355132514783,3
293,2016-08-11 06:54:53,316897364975669,1
294,2016-07-29 02:11:53,85140953872559,1
295,2016-08-07 01:24:08,585288653613535,1
296,2016-08-29 05:06:03,64341310296641,2
297,2016-12-15 17:31:10,854549269122721,4
298,2016-03-22 14:15:05,236192273124268,1
299,2016-11-19 00:42:10,509058082277537,1
300,2016-08-15 23:57:23,50754041722973,3
301,2016-12-20 20:23:46,689604962776162,2
302,2016-03-04 14:38:44,458163001247024,4
303,2016-05-03 08:03:34,249680193622732,2
304,2016-12-17 05:30:18,983156220543348,5
305,2016-03-12 01:18:16,824476464159411,3
306,2016-03-30 20:43:42,769652720226451,2
307,2016-10-28 05:33:40,749005841909341,5
308,2016-06-10 20:09:28,839197059551238,1
309,2016-12-03 09:25:37,649592761576823,2
310,2016-08-10 05:44:28,787359292751631,5
311,2016-11-11 12:22:45,884955399944771,4
312,2016-12-07 08:07:15,482429843244016,5
313,2016-09-14 09:02:25,388075509193375,4
314,2016-12-30 19:06:07,623851562570671,2
315,2016-09-16 11:07:38,626252481217762,4
316,2016-09-03 06:18:26,193354586096602,3
317,2016-08-16 08:17:47,58853243001583,1
318,2016-03-17 18:51:38,968379500026823,4
319,2016-07-20 10:16:15,636661126912322,5
320,2016-11-01 09:29:25,438117120109802,2
321,2016-12-23 12:05:51,445130552932988,3
322,2016-04-06 22:21:57,73209909626478,5
323,2016-04-25 13:35:55,830996002831565,1
324,2016-04-10 15:51:21,710381668839439,5
325,2016-04-21 16:44:33,671779156185754,4
326,2016-03-01 14:01:26,525035388054992,2
327,2016-04-28 13:43:35,215769437864225,1
328,2016-12-20 03:09:53,64077208379791,3
329,2016-03-05 17:13:58,255465692272579,4
330,2016-12-25 09:20:48,714834463177249,3
331,2016-04-09 00:03:44,956798220703399,3
332,2016-11-23 14:20:29,440636375903287,3
333,2016-06-20 14:49:33,88611765301174,5
334,2016-01-17 13:19:15,774296735939346,1
335,2016-11-11 11:36:29,813607770948103,1
336,2016-04-14 20:21:45,996976129842221,1
337,2016-05-19 01:37:34,168242884822429,3
338,2016-06-02 08:27:16,748016422566637,2
339,2016-09-29 00:25:26,842104300460494,5
340,2016-12-15 05:54:23,795527311479330,5
341,2016-11-16 03:42:32,932004744328522,5
342,2016-06-11 17:41:19,575824160169277,2
343,2016-03-24 03:32:54,471533050191351,2
344,2016-02-24 04:18:13,158018954729143,5
345,2016-10-07 11:28:41,870270430831518,1
346,2016-02-01 17:41:14,558667396263357,4
347,2016-09-29 13:36:01,705918175883220,2
348,2016-10-10 09:54:01,884168636077491,3
349,2016-03-08 12:39:00,249906136416035,1
350,2016-01-02 10:50:55,661130886983201,4
351,2016-11-07 06:15:48,628859997306952,2
352,2016-01-22 00:01:57,720403002827082,5
353,2016-10-02 20:28:46,358657391680659,5
354,2016-10-04 19:42:19,798076876038150,3
355,2016-02-05 07:17:09,603522004122589,1
356,2016-09-18 17:22:43,183923691388261,5
357,2016-05-25 08:31:26,629408758880883,1
358,2016-05-07 04:13:04,167292626801098,2
359,2016-01-24 22:36:01,821621067815637,5
360,2016-07-02 19:32:39,381617711315567,5
361,2016-04-30 13:27:50,491682825662946,3
362,2016-04-09 19:46:54,562718908666155,2
363,2016-05-22 17:36:27,405654757638923,5
364,2016-07-18 11:18:24,329666279364514,2
365,2016-06-15 03:11:14,128866235570590,2
366,2016-09-21 17:36:24,648788939241228,4
367,2016-08-19 21:37:43,751639977277344,2
368,2016-03-24 00:01:22,313381230562746,5
369,2016-02-01 06:33:35,884479976984645,1
370,2016-01-07 21:26:57,824324107040075,5
371,2016-07-01 22:58:51,206004545402827,4
372,2016-07-08 12:17:15,300600586728178,5
373,2016-08-23 02:59:39,907344954518275,2
374,2016-05-20 18:30:46,649398048872108,1
375,2016-12-14 02:05:13,356743214822000,1
376,2016-07-17 18:00:26,84278833393917,5
377,2016-09-17 03:08:56,981045629955118,5
378,2016-04-13 15:38:56,521811639576255,2
379,2016-06-21 06:28:36,165298477311377,5
380,2016-11-17 06:37:15,476885646171677,1
381,2016-09-04 18:46:36,434140071975855,3
382,2016-12-29 02:49:52,278521371304321,3
383,2016-11-18 04:29:58,397639192640518,1
384,2016-07-10 11:17:56,362789379078535,3
385,2016-12-10 18:57:05,865266153651069,1
386,2016-11-05 10:11:51,369670678598670,5
387,2016-11-03 10:00:50,76912209001732,4
388,2016-10-07 21:30:26,182420201093643,1
389,2016-08-02 10:36:33,965104987810428,2
390,2016-07-30 02:46:53,866161091499373,5
391,2016-05-24 15:16:26,25148900625858,2
392,2016-03-05 10:25:00,547462790269750,3
393,2016-03-25 23:32:20,4475435496488,5
394,2016-07-02 05:23:07,906064502937364,2
395,2016-09-19 11:41:28,130964463803066,3
396,2016-10-04 03:12:40,247565605698685,2
397,2016-10-13 17:39:20,582245232619184,1
398,2016-11-05 01:52:38,20238090007259,3
399,2016-06-25 21:05:36,644633331490647,5
400,2016-12-14 10:25:11,226859996530815,3
401,2016-08-19 23:36:10,842168198623294,4
402,2016-05-29 07:30:54,336523418302839,5
403,2016-03-07 12:34:02,310230508372507,3
404,2016-06-22 12:59:39,665593822897524,2
405,2016-12-15 21:25:38,401937160395415,1
406,2016-11-11 11:44:23,5540057063414,3
407,2016-12-30 15:54:48,51770154283334,1
408,2016-03-04 11:54:18,97729486221747,1
409,2016-08-28 09:16:26,269476016037371,1
410,2016-06-07 07:11:45,907414545402006,2
411,2016-10-27 11:12:14,915281102551395,1
412,2016-01-18 20:37:57,960572366637857,4
413,2016-08-22 21:45:04,557698395127614,1
414,2016-05-28 06:34:34,885606098820342,3
415,2016-05-22 15:52:49,782982452878057,4
416,2016-03-29 10:59:40,539860240882457,3
417,2016-02-07 05:49:16,535230398951501,3
418,2016-11-20 02:12:24,34795401003249,4
419,2016-06-20 09:17:09,287773161834193,2
420,2016-05-09 19:19:37,864864139625043,3
421,2016-08-18 20:46:17,744124519788866,2
422,2016-07-04 11:07:38,369619471372215,1
423,2016-07-17 04:28:44,837730668838774,2
424,2016-09-18 08:07:34,698085684120122,3
425,2016-02-15 06:01:48,355066589313728,1
426,2016-04-29 12:44:08,576163263441812,2
427,2016-06-19 03:37:34,472737868686583,4
428,2016-04-05 13:49:25,317535352421484,1
429,2016-07-26 14:17:08,441003472495132,5
430,2016-12-28 06:54:23,319312176583324,1
431,2016-02-04 17:13:33,102718206295484,1
432,2016-08-08 14:27:20,981629793798547,2
433,2016-01-11 08:34:47,859005066888123,3
434,2016-05-02 15:48:57,42906721736204,1
435,2016-01-03 00:52:23,969762466913053,2
436,2016-05-17 13:33:17,579963345555895,4
437,2016-05-19 07:44:27,993246632675883,4
438,2016-01-08 06:31:57,764507922255659,1
439,2016-01-06 03:13:01,793220123914004,4
440,2016-06-28 04:41:12,67247014539676,3
441,2016-07-23 07:43:56,737485187171835,3
442,2016-05-31 17:45:50,460312119076723,1
443,2016-05-22 07:13:47,492359117114765,2
444,2016-12-30 06:36:39,490778730891659,2
445,2016-06-04 22:11:28,750158445519071,5
446,2016-12-17 15:58:37,695243256734994,5
447,2016-04-17 11:50:49,365395385961211,1
448,2016-04-22 05:08:33,930012734593009,2
449,2016-09-01 20:38:15,924247482715281,5
450,2016-06-08 16:26:09,452659779375518,1
451,2016-03-26 19:29:57,693857449038495,4
452,2016-03-28 14:21:40,199162378768380,2
453,2016-06-17 15:32:03,21258078970472,1
454,2016-01-27 15:31:58,989744775202247,4
455,2016-01-06 16:00:26,738332570535332,3
456,2016-11-17 15:53:07,211479809347845,4
457,2016-01-20 02:34:52,677945903106043,4
458,2016-04-14 09:06:47,202529640691311,5
459,2016-12-28 06:45:50,329254243496207,3
460,2016-08-03 18:31:41,78954573267574,4
461,2016-11-02 23:20:24,410835378885802,4
462,2016-11-01 02:19:17,846120739441421,4
463,2016-03-11 16:04:47,996753501341942,5
464,2016-07-30 20:42:04,620827394065455,4
465,2016-11-28 05:28:15,949369346005310,1
466,2016-08-13 17:49:55,79883893946704,2
467,2016-04-14 09:01:21,911548702080538,5
468,2016-04-22 12:32:15,194377774437449,3
469,2016-07-20 02:34:57,585697150237392,2
470,2016-12-03 01:08:45,316513164094794,3
471,2016-02-04 13:02:13,913774421165853,4
472,2016-09-08 09:45:53,65873225933390,1
473,2016-09-20 02:53:25,720817913976138,1
474,2016-11-20 02:58:01,58621632742908,5
475,2016-12-16 22:04:49,403008281518148,2
476,2016-06-14 09:56:50,38454360620696,3
477,2016-12-24 20:35:09,800014902853634,4
478,2016-02-21 03:30:25,468253164638274,4
479,2016-12-26 17:57:36,939795974070314,4
480,2016-04-23 07:47:22,324216487426909,4
481,2016-01-13 23:01:07,175826723661696,3
482,2016-01-21 09:52:49,466020875458902,4
483,2016-10-26 12:01:24,413161584418571,3
484,2016-06-21 06:46:23,56455234450865,4
485,2016-07-14 19:30:01,100315415062640,2
486,2016-10-30 23:35:36,620840414164898,4
487,2016-06-27 07:17:21,824615639471150,1
488,2016-12-13 17:28:48,135246785650739,2
489,2016-07-08 19:44:18,171932509261314,4
490,2016-08-26 21:27:14,101521190848041,4
491,2016-06-13 20:34:27,765318625623655,4
492,2016-08-02 22:31:25,748896959180275,3
493,2016-06-24 04:37:03,573616661005921,2
494,2016-07-17 17:03:17,740932025532079,3
495,2016-12-25 05:07:00,250382826050524,4
496,2016-01-30 07:06:07,261452604591329,4
497,2016-10-01 09:14:20,858529316748827,4
498,2016-01-25 12:18:46,627700115452134,3
499,2016-08-26 09:39:02,705787412867554,2
500,2016-06-16 04:45:11,838210855421298,2
501,2016-08-25 20:50:31,353900089603632,4
502,2016-01-04 12:22:42,672977914553161,3
503,2016-10-08 02:50:23,523487620241139,5
504,2016-04-23 10:58:28,733522959141579,3
505,2016-07-23 15:25:50,680721480512436,4
506,2016-04-09 10:33:05,730775682681617,5
507,2016-04-15 23:26:12,113724606894558,1
508,2016-10-24 16:57:02,959356341913456,1
509,2016-11-28 10:37:31,123480393364665,3
510,2016-09-16 05:40:20,16505647817795,5
511,2016-11-25 23:28:38,95706045195518,3
512,2016-01-03 02:42:16,695628485481939,2
513,2016-11-17 08:28:45,701167225933672,4
514,2016-05-11 14:46:52,109686960884162,3
515,2016-09-02 01:16:45,182636749496796,2
516,2016-01-30 12:34:18,56765250018364,1
517,2016-06-14 18:40:45,548142400510962,2
518,2016-07-17 06:40:28,568968179498328,1
519,2016-11-29 03:58:18,903731305370719,2
520,2016-06-13 21:58:19,950511673657003,3
521,2016-05-14 07:46:36,802743854025371,2
522,2016-07-25 22:18:12,686633648097779,2
523,2016-09-17 21:43:13,954551495693469,5
524,2016-03-03 05:01:48,804101009227276,4
525,2016-05-21 11:46:51,674621026238127,2
526,2016-06-05 06:47:55,339823976618334,2
527,2016-10-31 04:47:05,619130769959813,4
528,2016-11-23 20:40:47,856496463988598,3
529,2016-04-28 19:39:28,28265790807684,2
530,2016-09-05 10:13:43,754320913344366,1
531,2016-07-10 01:58:58,600572554544501,4
532,2016-12-08 18:27:29,277644921155295,5
533,2016-02-28 00:58:51,37868896284094,1
534,2016-10-28 17:01:35,443372751750214,2
535,2016-04-03 23:05:51,960305296755559,2
536,2016-02-08 05:16:45,882346247476048,1
537,2016-08-19 12:10:40,499904368763059,3
538,2016-01-05 01:20:57,852396978324969,5
539,2016-02-22 23:12:55,339451367243686,3
540,2016-01-07 19:03:07,335621111981464,2
541,2016-10-05 22:31:38,880762903374322,3
542,2016-06-29 14:27:49,707701162595300,3
543,2016-05-01 18:55:51,846844593322537,1
544,2016-03-24 17:05:12,82781583067665,3
545,2016-09-26 22:15:35,403458265216458,4
546,2016-04-29 01:34:40,408304604042561,2
547,2016-08-08 23:48:58,50367979123826,5
548,2016-01-12 03:48:43,252660052327711,1
549,2016-10-25 05:48:57,36686789534609,5
550,2016-01-05 02:21:58,772888915765657,5
551,2016-11-25 08:29:49,542771827728695,3
552,2016-02-15 10:24:05,103261846988205,3
553,2016-12-05 05:31:43,837086047168013,3
554,2016-05-21 19:46:04,808605022307600,5
555,2016-07-05 11:08:25,815611876525184,3
556,2016-05-02 01:29:23,284507907953741,4
557,2016-11-27 03:41:05,799061577040883,1
558,2016-11-02 07:27:25,67608897129392,4
559,2016-03-21 07:05:46,967377779867599,3
560,2016-06-11 21:14:05,639724728777808,1
561,2016-05-26 15:08:30,385315337280772,4
562,2016-01-20 14:43:34,280331553021488,2
563,2016-10-27 17:54:42,696118728384098,5
564,2016-11-09 01:33:24,774829158958275,1
565,2016-10-29 18:21:35,406130355400757,5
566,2016-12-16 20:20:14,376362730540666,4
567,2016-12-22 14:52:00,916327584532858,4
568,2016-02-13 20:28:17,68438924846747,5
569,2016-11-22 14:55:45,236734535151398,5
570,2016-01-18 19:13:49,822454670258584,3
571,2016-07-30 03:38:39,307969251226297,1
572,2016-09-07 13:00:22,545496167630941,4
573,2016-08-04 15:21:58,582931432112714,4
574,2016-05-29 04:48:42,848813834275899,1
575,2016-06-28 01:42:26,213943145688299,2
576,2016-01-21 05:15:56,998227127064963,5
577,2016-11-06 02:09:16,162559020032097,1
578,2016-11-06 17:51:40,259015509192747,5
579,2016-08-24 17:23:22,86667489670777,1
580,2016-05-28 19:47:58,975658896005429,4
581,2016-05-01 13:43:08,785140164810887,5
582,2016-03-04 22:56:08,682857518072344,5
583,2016-05-10 16:40:48,370770754516582,3
584,2016-02-29 23:29:25,788591499998000,4
585,2016-05-28 05:12:44,427024909842778,1
586,2016-04-30 15:28:08,369187898282921,1
587,2016-11-05 09:07:20,450602280324503,2
588,2016-05-30 14:46:17,298826714663533,3
589,2016-06-28 18:42:18,409868490429845,3
590,2016-04-25 08:35:57,92217522975559,2
591,2016-12-01 23:12:18,708410873449100,5
592,2016-01-25 04:03:06,663402052518008,4
593,2016-09-12 01:34:18,408737329848260,2
594,2016-01-31 14:04:46,720408876762080,2
595,2016-12-14 00:04:34,121012080853140,1
596,2016-08-21 22:48:24,193487105815010,5
597,2016-12-01 13:33:58,45479012236099,4
598,2016-04-10 08:27:38,543588914401690,5
599,2016-04-11 23:21:52,296947666927264,4
600,2016-01-23 13:52:45,297283867269434,2
601,2016-03-17 10:16:50,682232707161864,3
602,2016-07-30 13:03:22,459567221711660,1
603,2016-06-16 17:20:32,360566995874058,3
604,2016-06-28 03:05:46,573342536454749,4
605,2016-09-29 02:23:58,905829056069764,4
606,2016-09-21 13:02:18,773538920657243,3
607,2016-10-24 22:37:26,729561924074314,4
608,2016-03-21 18:24:18,542543688056211,5
609,2016-03-19 02:20:19,424239422947235,3
610,2016-07-20 17:19:38,84013101337826,3
